"","GSM456661.CEL.gz","GSM456662.CEL.gz","GSM456663.CEL.gz","GSM456664.CEL.gz","GSM456665.CEL.gz","GSM456667.CEL.gz","GSM456668.CEL.gz","GSM456669.CEL.gz","GSM456670.CEL.gz","GSM456671.CEL.gz","GSM456672.CEL.gz","GSM456673.CEL.gz","GSM456676.CEL.gz","GSM456677.CEL.gz","GSM456678.CEL.gz"
"ENSMUST00000016031",5.19272781145821,5.24944385797166,5.14654314082295,5.27804754685969,5.4053101023468,5.22172546604536,5.32376884379385,5.12586395487026,5.45268462655235,5.58750432575436,5.28861306632024,5.55051321192934,5.36652892365425,5.62547937501109,5.39111816756731
"ENSMUST00000016033",5.7126809369064,5.31206735659201,5.57602005811443,5.86082391202791,5.54627784173613,5.92437657913943,6.26001548102881,5.60137346777825,6.23596344269811,6.63494636308577,6.67587670417857,7.08890230819433,7.89973165363843,7.16111845900097,8.3047824175135
"ENSMUST00000016034",4.36773484405656,4.10557603126788,4.34229756304479,4.17550036357499,4.36574771745403,4.2494512968912,4.41955670825659,4.3980692967173,4.30896950628727,4.36652572635025,4.459580219152,4.34516932725791,4.36595295425049,4.65289567507284,4.27071403561141
"ENSMUST00000016094",4.84651392269472,5.01237438104484,4.9951618633396,5.06545061214943,4.99264961520749,5.1773196144084,4.91750490843212,5.22084577729427,5.08682744623837,5.3455452726507,5.0330216602678,5.47015226690445,4.81970662555926,5.39439365812703,4.89347674930379
"ENSMUST00000016105",10.1321972572444,9.92039349472141,10.2098064659055,8.48300725408983,9.17812565705687,8.70322411587669,8.48047934869524,8.83353629357741,8.26651565183578,7.92892459501655,8.28196177332385,7.46986752652333,8.38530881413184,7.37093281636602,8.3656882744686
"ENSMUST00000016138",10.4075775088287,10.4871858069167,10.5825371238288,8.90525136791912,9.44101284998639,9.27107872182402,9.36336389753403,9.4336340522305,9.46125238690151,9.45530710425948,9.69378534656645,8.55935745337469,9.38574015263852,8.62417217857695,9.57528291743745
"ENSMUST00000016144",8.05391316358859,8.00738765130154,8.42091077354002,6.49080738740018,6.84078815604643,6.43062417236359,6.18103894111542,6.32205631486741,7.3168280462493,7.09193463901419,7.27425715269591,6.42920911115563,6.69910354376885,5.98588787668636,6.7382298378444
"ENSMUST00000016168",5.96221954383542,6.15501693602096,6.05459645563229,6.08145379034307,6.08163804804752,5.82759569203871,5.82759569203871,5.85650117472808,5.5209993719101,5.75344225227172,5.59889818782621,5.97365415566467,5.45333961782767,5.39355515742886,5.64857919635142
"ENSMUST00000016231",4.04310906603715,3.86135427648156,3.91706632069367,3.90636467678113,3.74881951863141,3.8092536117922,4.02386404050151,3.85656011255974,3.88061670431931,3.84305381657825,3.91918605940724,3.63974750274971,3.68160884378768,3.95523900425147,3.88897205936598
"ENSMUST00000016309",10.4389553748735,10.6985115995072,10.5508999731393,9.93851449250482,10.0146591548253,8.73894024925004,8.28476582113975,8.7317609138234,9.57287995064656,9.28802151234755,9.48265710568796,8.76811368514301,9.31829698152551,8.41131274826046,9.40114761821625
"ENSMUST00000016396",4.23547596481489,4.31349640913123,4.25854032915761,4.13012331958371,4.42271268239624,4.47070946680172,4.65180851150571,4.78133749777198,5.64579184387409,6.08518017787874,5.7369035041959,5.29573525312638,6.04482638930335,6.07049226225318,6.24500226726039
"ENSMUST00000016638",4.64736057103527,4.51570585870388,4.64736057103527,4.70799368959449,4.79961107565148,4.88140341682009,4.59246047443151,4.64736057103527,4.63117812816651,4.42675510450179,4.59091889170293,4.72585401052268,4.64736057103527,4.37477079317895,4.64736057103527
"ENSMUST00000016678",4.19567742389448,4.14101074751028,4.32299450890186,7.21104428168243,7.71381190289307,8.62478357041503,9.11669549032263,8.64356171103626,7.76180591520113,7.61134694134919,7.54362612577136,5.84489551881508,6.38680477332153,5.62726820326223,6.37660772712913
"ENSMUST00000016703",11.5506769646829,11.7298566428353,11.743091099143,8.26701129549794,9.5470922190466,10.136685454863,10.453331774392,10.2225113376491,10.4789397699584,10.2620171155481,10.3955944165354,10.151463346951,10.7609513984086,10.0380857656595,10.9000417729563
"ENSMUST00000017142",4.84362822520656,4.95039230894696,4.79346424724216,4.86403895221094,4.58230286631037,4.47973409531552,4.79787899844434,4.83078130697451,4.7895040847163,4.84053108760816,4.7895040847163,5.0531279774657,4.63454970519131,5.07688157115806,4.70579857048636
"ENSMUST00000017148",4.70244081419773,4.63343597048272,4.67918906529425,4.76957547297689,4.82400391277873,4.70929169629664,4.66382719865972,4.69773414726171,4.75641539187505,4.70614499573077,4.69973833681005,4.74107160317801,4.70027973003971,5.01696204868259,4.5590066315963
"ENSMUST00000017184",4.01851302509334,3.9129009744662,3.88759612966085,3.98573797430534,4.08431003130157,4.05956469797553,3.9408091867024,4.04665565137263,4.122766489498,3.71101371250715,4.08685302059808,7.72098107168416,8.09722689150124,6.66229004286461,7.00060260281111
"ENSMUST00000017193",4.43195023374908,4.38731167565123,4.53682724523654,4.39109773753137,4.52307957006013,4.52307957006013,4.51858372442128,4.52307957006013,4.52307957006013,4.37493531425694,4.52307957006013,4.54203074299008,4.27250254560771,5.47188924256998,4.41450419995822
"ENSMUST00000017208",3.15136285759658,3.3645236782578,3.15901560048783,3.47514615933027,3.57528028397457,3.28198300445031,3.48806245808479,3.1504990258551,3.21037208652956,3.33747482570469,3.26756405262606,3.78143277373844,3.33145765522881,2.81974768933718,3.34530116388305
"ENSMUST00000017290",6.55457354597078,6.23785015414184,6.45183590428323,4.88272856742183,5.18673788547892,5.44901638580635,5.14947833553226,5.2526401768667,5.0646843740512,4.56971404773674,4.85580405835366,5.2677804615429,5.26921412977275,5.76328952930998,5.22660510614628
"ENSMUST00000017488",5.16783203896178,5.03239341467289,5.20648099288346,5.02632512227152,5.14721199579865,5.11611197264986,5.19225700213319,5.01325668276948,5.03030954935261,4.84202967441173,5.04304276846603,4.99970002296855,4.84946551877355,4.79881208716371,4.72205224612421
"ENSMUST00000017604",5.14331675850456,5.28701056352292,5.3966411239527,5.57058977369715,5.46855160866638,5.20876063221307,5.38127759349223,5.30171286291009,6.01762622679165,6.12254749741151,6.24091923191521,5.45692663637242,5.50531178168227,5.72348129275355,5.41520240762924
"ENSMUST00000017610",6.0970515561323,6.08904747681188,6.16657406574778,6.13712059404173,6.08904747681188,6.13248809941392,6.14927187588179,6.05296807335721,5.96675081185211,6.00550770379644,6.0372642094189,5.90762338109975,6.10216112917039,5.89638675391405,6.07375546450056
"ENSMUST00000017629",4.90859605699103,4.78190997624585,4.85946241811785,4.25732535585909,4.34237786337557,4.37549694426108,4.24539004387739,4.384820693847,4.33064188662083,4.4600302531747,4.3291189443991,4.51042799068962,4.54369036263134,5.14317569534539,4.56447979531853
"ENSMUST00000017692",9.90762703654985,9.74297725816037,10.0087523432023,9.91385299889763,10.5262236713344,9.09193267017131,9.13278740912749,10.0013275039459,7.11238550661574,6.37888383749233,7.40122923998474,5.42867046288207,6.51363329019631,5.82309135900089,6.78396634291733
"ENSMUST00000017732",4.5829236621913,4.73583129460253,4.79613927297918,4.83071045904566,4.85051621039394,4.77679094382384,4.83004679972077,4.8196124604826,4.78820911358837,4.78300299805021,4.5530000012129,4.53348309102811,4.77679094382384,5.14581973750053,4.68474815550077
"ENSMUST00000017741",5.84811610725868,6.06121307758152,6.34481602080037,5.7676616170935,5.3765405122667,5.17561912643545,5.18717467104171,5.22110166126213,4.86442075315189,4.67890844766582,5.18742263172247,4.81223924114974,4.76876709218695,4.96165615425875,4.70850654038872
"ENSMUST00000017743",5.15407281842452,5.10432775845283,5.10410815121412,5.12569653708677,5.02230751931521,5.1468456343373,5.04682843612913,5.26154031293823,5.32259214691835,5.15407281842452,5.15407281842452,5.50018553674419,5.24261321678789,5.59572760245839,4.9173520136546
"ENSMUST00000017841",6.17690495322311,6.18575765110707,6.32404397523649,5.0061935312388,5.53350274558514,4.95092991788078,5.26261510556079,5.51522455856307,5.58197021844338,6.11612219176654,5.16225057756432,5.68345503233581,6.00725618657204,5.91527277480239,5.87069990339502
"ENSMUST00000017851",5.63518144900173,5.37710640481744,5.6503411416739,5.64383534563482,5.6693712907746,5.8892945616694,5.89216953531962,5.80452033277526,5.97892374946153,6.09754683304457,6.05914873609224,6.05333258349855,6.26239425042687,5.89006255620302,6.37219639117949
"ENSMUST00000017859",8.97818560613809,9.0037519490566,8.80701818967901,8.45191904784371,8.52063486467457,7.8876955432155,7.63408502428062,7.63665464064312,6.9712437597029,7.01670968523884,7.40010512232284,5.96624806743205,5.65963789533911,6.18962227807523,6.0521434020775
"ENSMUST00000017881",5.17704158732998,5.28362966969903,5.10698792045406,5.6523534643947,5.32560478457713,5.46214413346749,5.16693909364549,5.27740789414595,5.19215748079392,5.50302877747065,5.29727807956897,5.27727439805433,5.08884269496968,5.4307086073284,5.30585673290961
"ENSMUST00000018012",6.1458307156546,6.24467102032169,6.06060490277563,6.17896598728262,6.16339050898673,6.21571146630925,5.89666816370543,6.11642114667249,6.34115241870179,6.51301294648038,6.1100472917863,5.96240445604979,6.17068200750079,5.44052608692499,6.03484862631881
"ENSMUST00000018061",5.15050188164224,4.83124475753564,5.08412418259623,5.00033237571062,4.96281002958095,5.09420600651038,4.8094578965833,5.16888687532183,5.05475462946539,5.00033237571062,5.0184365555054,4.81385299925088,4.83865731794106,5.2882033491411,4.66586115013997
"ENSMUST00000018113",6.67056520703143,6.48538632948773,6.61733612153682,6.85645494889753,6.95804927580616,7.95407308058891,8.47503719145899,7.90810853073919,9.58977054449984,10.111547247942,9.68208281681549,7.7723397271505,7.89590620182202,7.44912010885901,8.08930420453756
"ENSMUST00000018122",6.0100855695806,6.02321908389492,5.98915061146196,5.85338291181434,6.25959759786704,5.18474306803508,5.39868746408479,6.11926510122823,4.03794941206378,4.27611568866819,4.52532418258557,4.12905271695779,4.30500336642795,4.06016649065342,4.08735575247263
"ENSMUST00000018186",5.65218241798015,5.72807888333464,5.75502450946941,6.16964907907323,6.34708725971034,5.74925469506254,5.66089443504425,5.81527631229959,5.24842076166909,5.48689822104713,5.4637462865354,6.76726484928136,6.52649556591071,6.2554069055315,6.49159991968423
"ENSMUST00000018246",6.52602556890821,5.59145480788899,5.87092351772022,4.27509348182243,4.89263348569357,3.94909554693655,4.69178305649696,4.12411301437028,4.45669036126386,4.72115469895556,4.61220773890218,6.34155419561194,7.21177550753165,6.20985685847547,7.23991345051588
"ENSMUST00000018355",4.88258600331299,4.93477472596898,4.94765947466044,4.5040853678936,4.88260946013128,5.10538153596974,4.65838082077799,5.08628719129183,4.82991897124739,4.91322171798745,4.43203144734301,4.78934489607584,4.91296819641845,4.92845032969847,4.4143460840305
"ENSMUST00000018382",12.8714676711915,13.3287733514502,12.8919433023837,8.94730795434468,9.30753005625337,8.24440063737507,8.20560067973001,8.310371513682,7.17232901339473,7.33264177569949,7.16500684803729,6.93713021017621,6.90489057791898,6.52279572324698,6.74707599495346
"ENSMUST00000018383",9.29368960269055,9.09762299451581,9.34127553448735,6.51911854723281,6.79424779762014,6.34029181356001,6.31704068519337,6.60662744676607,7.3799680327729,6.73713136567055,6.9002618563181,5.98868139987912,5.38077736393715,4.41621454990034,5.81910819068375
"ENSMUST00000018389",3.56252008253965,3.63735718519918,3.81322334723916,3.67039048536326,4.05377489601024,3.81322334723916,4.07332312624864,3.8565655260232,3.75871370416104,4.05841762259238,3.81933825772214,4.32417272789669,3.7453867558798,3.81322334723916,3.54367610186012
"ENSMUST00000018392",4.45673725105113,4.57441451781136,4.41518831349641,4.46219703783896,4.44764941025764,4.27077124149003,4.27344654311556,3.89439370154612,4.12233702353255,4.33382433620081,4.22232916651854,4.62117515917157,4.27433831457961,4.16984186110087,4.19208830014005
"ENSMUST00000018399",4.88806926794082,4.73341826907313,4.7180209160534,4.85773515907342,4.73884036326606,4.90570842953212,4.8364604337608,4.54540428029516,4.78917890564108,4.87735359578975,5.08083036488392,4.91918028490309,5.04335026020636,5.51609444894853,4.87735359578975
"ENSMUST00000018403",6.58237314505235,6.38296196199466,6.63087419045389,5.6654884546151,5.90548779852078,5.20540830779839,5.24174111758175,4.90773822523317,4.55458392319531,4.97447268669998,4.97837880098489,5.28761231988066,5.05035202209737,4.41096318733003,4.70925037682058
"ENSMUST00000018437",6.1771526549628,6.20356789236735,6.50292346274405,5.6803356673795,5.59073114164337,5.67939563327324,5.52672324377366,5.65706832038364,5.72493077649211,5.86116946705855,5.87765511009034,5.5185784290788,5.6839044787957,6.06676644720934,5.80404981272849
"ENSMUST00000018470",11.0116393775359,11.3251431452572,11.0492498865076,8.0654830953896,8.44124392401776,8.89016096671278,9.05390973980859,8.61229784652925,9.96714035832945,10.1284108440549,10.1039955628333,9.01118671635781,9.50786728259907,8.75031419771158,9.75724077252987
"ENSMUST00000018544",4.57574262940771,4.19039133195875,4.50080545468436,4.58927442266165,4.41761788206157,4.32033065559539,4.00305602004947,4.58619913937793,4.27059990772115,4.15043563274152,4.13816004352819,4.70390913049786,4.42301807991552,5.23929394738897,4.40761740372112
"ENSMUST00000018547",5.93496104693745,5.61133685659991,5.44581785700253,7.50176639738063,7.87074767156441,7.90229493425704,8.25726551377698,8.54298773058918,7.81328851883713,7.38218861259221,7.48611239103901,8.92315480097243,9.31821770226675,8.17403064014723,9.34070328714125
"ENSMUST00000018561",7.20418883975637,7.01888879563743,7.15461614594207,6.67018753775236,6.89762639768358,7.31049957005021,7.45776452449716,6.95533917703482,7.95911563148453,7.3998871692705,7.99280264170918,6.64903680648311,6.94776530045224,6.66250145496749,7.07549845017565
"ENSMUST00000018572",7.93254548421816,7.90174017109639,7.9350469993909,7.35261032202386,7.5138135792636,7.25656260549336,7.12506662013988,7.15417662869719,7.02653029274893,6.85640845572144,7.32539761708,6.25815915034818,6.31722135313473,6.5860371494981,6.49335043940355
"ENSMUST00000018637",3.2507586972877,2.86084579022952,3.32029839285229,2.8212869502225,2.646785667492,2.48110290127277,2.53324136798589,3.28328633381657,3.23276324892553,2.88392611068686,3.27619711666403,3.34856278246672,2.77567338282227,5.31162561101056,2.33521309108868
"ENSMUST00000018653",8.22024409554123,8.3248044200514,8.31617544097896,6.87578332459816,7.07864558848263,5.80004637461049,5.91890748528204,6.01011248373911,5.88261498862752,5.63812274599907,5.93125326615017,5.90497462974122,7.1301724023743,6.52194504059464,7.16164310856201
"ENSMUST00000018699",5.01871633505007,5.32479808563125,5.05581489230166,5.33017353654614,5.14531174288554,4.87216440469974,4.95643162314234,5.02042765792619,4.85527897222556,5.02647593071981,4.69511025039527,5.18394886878049,4.79659069772332,5.2434468419982,4.8749126462369
"ENSMUST00000018710",6.15020278591981,6.00068648197825,6.10749374557157,6.32486979062209,6.12055628693886,6.12417368753688,6.20893200592367,5.8781698437459,6.06246860047072,6.24010100112494,6.02256721210019,5.86134848636814,6.10389031179727,5.83440928205294,5.96814345886824
"ENSMUST00000018713",5.49554591729383,5.2301534937294,5.32881956410327,6.14966371248814,6.11781313716803,7.56112174429964,7.9463615748172,7.03677285854817,9.10562953914911,8.90507899902461,9.7117470397795,8.3783490357873,9.88572006610602,9.09671016714276,9.97780674707472
"ENSMUST00000018718",5.83066859959074,5.84257136471241,5.96049173249502,5.71067285313919,5.71988060250912,6.54865681433894,6.46298776390639,6.06723886466401,7.53212326167225,7.59461630585059,7.04566638964706,7.27048043321091,7.86210910245018,7.11474759369722,8.20121857958286
"ENSMUST00000018748",6.84733555203706,6.65624503372968,6.67077579271696,8.76138624595259,8.61070240586903,8.48003060998368,8.62380903830403,7.98883971803927,10.8097647163019,10.6223850338319,10.4220548869675,8.54661868999961,8.51838159873556,7.66834589047765,8.78365633987193
"ENSMUST00000018765",5.79599546088739,5.61825823731767,5.55329226642196,5.74524247914053,5.55001444950232,5.83066020877146,5.63504025654194,5.8259987245434,5.52275526121077,5.39286369916387,5.27381857384112,5.51064429057899,5.61519698365549,5.92111196451777,5.48056316801802
"ENSMUST00000018792",7.8896621074211,7.89755125968014,7.72378080634282,6.7554208804037,7.02172146098191,6.32194536295202,5.99584473739098,6.22890912947583,6.22122732741796,6.29595675429402,6.0080921449993,4.72155284519166,6.25264517062967,6.18255010351378,6.38568612311201
